latitude,longitude,ratio,vegetationType
27.4,106.2,0.135309386,forest
28.4,114.5,0.271775223,forest
28.4,114.5,0.206941191,forest
28.4,114.5,0.23871947,forest
28.4,106.03,0.242911791,forest
28.4,119.9,0.204898757,forest
28.4,106.07,0.177649589,forest
28.4,114.6,0.177287241,forest
29.4,109.3,0.200451253,forest
1.9,-67.1,0.240841248,forest
1.9,-67.1,0.231641203,forest
1.9,-67.1,0.225442834,forest
1.9,-67.1,0.416323166,forest
1.9,-67.1,0.838709677,forest
1.9,-67.1,0.437262357,forest
1.9,-67.1,0.93716143,forest
1.9,-67.1,0.629567173,forest
1.9,-67.1,0.933260988,forest
1.9,-67.1,0.295900178,forest
1.9,-67.1,0.43381535,forest
1.9,-67.1,0.545994065,forest
1.9,-67.1,1.494736842,forest
1.9,-67.1,0.172999691,forest
21.65,110.15,0.092222123,forest
28.65,106.17,0.171113776,forest
28.65,108.58,0.166578249,forest
28.65,107.18,0.25547217,forest
21.9,101.2833333,0.22528756,forest
21.9,101.2666667,0.211536664,forest
22.9,115.6,0.179262844,forest
22.9,114.7,0.225472193,forest
23.9,112.1,0.193000184,forest
24.9,111.7,0.152930034,forest
24.9,111.7,0.185777231,forest
24.9,114,0.210350318,forest
24.9,108.8,0.135119297,forest
24.9,104.65,0.144736842,forest
24.9,112.8,0.188973138,forest
24.9,114.4,0.241437543,forest
25.9,107.68,0.223311315,forest
25.9,108.53,0.177591818,forest
25.9,110.1,0.13814742,forest
25.9,110.1,0.219952494,forest
26.9,109.9024,0.220024646,forest
26.9,109.9,0.219956883,forest
27.9,108.65,0.267156995,forest
28.9,113.8,0.242846263,forest
28.9,111.24,0.161877395,forest
28.9,111.24,0.184345282,forest
28.9,111.24,0.190889371,forest
28.9,111.24,0.196265453,forest
28.9,111.24,0.197556008,forest
28.9,111.24,0.197831978,forest
28.9,111.24,0.198660714,forest
28.9,111.24,0.199541284,forest
28.9,111.24,0.200369344,forest
28.9,111.24,0.206346116,forest
28.9,111.24,0.210784314,forest
28.9,111.24,0.231017771,forest
28.9,111.24,0.231812577,forest
28.9,111.24,0.322683706,forest
28.9,111.13,0.185020877,forest
23.0884,112.354,0.483571551,forest
27.2759,107.5665,0.253204407,forest
24.7098,111.5545,0.166285418,forest
24.7098,117.2057,0.500931388,forest
25.5821,99.8093,0.116525424,forest
25.5821,99.9254,0.36808685,forest
26.7062,109.6086,0.174008064,forest
-2.336744,114.480271,0.136310223,forest
24.4544,111.7738,0.13309264,forest
26.0803,109.4029,0.17061144,forest
25.5803,99.6297,0.125694302,forest
22.150411,101.198365,0.278905329,forest
25.8883,111.7665,0.264516129,forest
26.0097,110.6008,0.148498277,forest
21.823597,100.863566,0.246059235,forest
27.0088,118.9057,0.230696845,forest
24.757,106.0027,0.197789864,forest
3.1666667,101.66667,0.5,forest
3.1666667,101.66667,0.272727273,forest
3.1666667,101.66667,0.30075188,forest
3.1666667,101.66667,0.1875,forest
3.1666667,101.66667,0.179381443,forest
3.1666667,101.66667,0.125730994,forest
3.1666667,101.66667,0.217449664,forest
3.1666667,101.66667,0.164877301,forest
3.1666667,101.66667,0.176613295,forest
3.1666667,101.66667,0.176521739,forest
3.1666667,101.66667,0.176580699,forest
27.5052,117.6061,0.196079193,forest
-1.893269,110.135945,0.255524862,forest
28.2534,108.4395,0.201370834,forest
25.0025,109.2038,0.211579435,forest
25.69,105.1305,0.136835522,forest
28.69,110.54,0.149951142,forest
28.69,110.54,0.185789474,forest
19.5016,110.7388,0.427774235,forest
25.4364,108.142,0.175651659,forest
28.4364,106.1954,0.199094596,forest
25.3096,111.3009,0.302878379,forest
25.5569,107.0491,0.185380425,forest
18.3166667,-65.75,0.316964286,forest
18.3166667,-65.75,0.371331058,forest
18.3166667,-65.75,0.364048338,forest
18.3166667,-65.75,0.413173653,forest
18.3166667,-65.75,0.446808511,forest
18.3166667,-65.75,0.47639485,forest
18.3166667,-65.75,0.589958159,forest
26.6203,109.516,0.208294062,forest
0.916666667,110.7166667,0.183841715,forest
25.431,99.6244,0.161988239,forest
26.806,118.2021,0.215894525,forest
18.083333,-76.5,0.238621299,forest
25.5524,107.886,0.192114534,forest
26.1756,106.0958,0.132316365,forest
25.3006,107.8796,0.206279301,forest
2.983,102.317,0.166427863,forest
2.983,102.317,0.191165822,forest
2.983,102.317,0.20726958,forest
2.983,102.317,0.130481668,forest
2.983,102.317,0.745170193,forest
2.983,102.317,0.140084734,forest
2.983,102.317,0.125874126,forest
2.983,102.317,0.148038361,forest
2.983,102.317,0.148335745,forest
2.983,102.317,0.107025247,forest
2.983,102.317,0.086519767,forest
2.983,102.317,0.155154326,forest
2.983,102.317,0.168790906,forest
2.983,102.317,0.087378641,forest
2.983,102.317,0.095807247,forest
2.983,102.317,0.077495857,forest
2.983,102.317,0.262002342,forest
2.983,102.317,0.088042832,forest
2.983,102.317,0.099468241,forest
2.983,102.317,0.159389572,forest
2.983,102.317,0.350877193,forest
2.983,102.317,0.0964136,forest
2.983,102.317,0.062808162,forest
2.983,102.317,0.115173478,forest
2.983,102.317,0.230903536,forest
2.983,102.317,0.135641301,forest
2.983,102.317,0.14527845,forest
2.983,102.317,0.256548453,forest
2.983,102.317,0.136353307,forest
2.983,102.317,0.106458147,forest
2.983,102.317,0.169037657,forest
2.983,102.317,0.289680895,forest
2.983,102.317,0.173175267,forest
27.1747,105.6252,0.131756107,forest
4.821323,-2.11887,0.119131019,forest
4.870855,115.75677,0.685823755,forest
23.1086,111.1085,0.23254206,forest
27.172,108.0536,0.20481794,forest
26.3559,109.8494,0.268460344,forest
19.23,109.82,0.162793058,forest
24.23,104.42,0.2245105,forest
24.23,111.77,0.135112852,forest
25.23,111.12,0.187643371,forest
26.23,109.32,0.167496747,forest
26.23,106.65,0.097985561,forest
26.23,99.57,0.308388409,forest
26.23,99.38,0.331387857,forest
26.23,108,0.176841746,forest
28.23,114.02,0.307631527,forest
28.23,110.58,0.224164825,forest
21.48,109.715,1.011025125,forest
25.48,107.17,0.122389307,forest
26.48,106.17,0.240699917,forest
27.48,119.47,0.196265453,forest
27.48,119.47,0.197128695,forest
27.48,119.47,0.199463231,forest
27.48,119.47,0.206255234,forest
27.48,119.47,0.211549466,forest
27.48,119.47,0.230932306,forest
28.48,114.15,0.254529044,forest
29.605,109.1049,0.283779891,forest
22.73,108.32,0.183646833,forest
22.73,108.32,0.235028279,forest
24.73,106.23,0.070478799,forest
26.73,105.37,0.140339253,forest
26.73,104.42,0.258245973,forest
26.73,109.35,0.229140813,forest
26.73,101.33,0.09601005,forest
26.73,108.72,0.360968274,forest
28.73,110.27,0.248685055,forest
21.98,107.07,0.136355801,forest
24.98,112.82,0.298980366,forest
24.98,112.73,0.241417772,forest
24.98,112.98,0.251233534,forest
25.98,108.32,0.20758905,forest
27.9782,108.6022,0.182932635,forest
28.4755,107.5499,0.250417014,forest
28.3514,106.0307,0.171835485,forest
25.2853,99.8592,0.099455297,forest
26.7853,110.124,0.21185372,forest
2.952877,102.30666,0.180504587,forest
22.53333333,114.05,0.32735426,forest
22.53333333,114.05,0.373927959,forest
22.53333333,114.05,0.441202282,forest
22.53333333,114.05,0.72766323,forest
26.78333333,119.1666667,0.181951021,forest
6.13333,-0.85,0.232388316,forest
25.2835,99.681,0.3334318,forest
28.4085,106.031,0.242911791,forest
25.0326,106.1263,0.212422577,forest
25.4076,105.2179,0.262585285,forest
25.9067,108.5361,0.177591818,forest
2.994529,102.29452,0.17891791,forest
29.4058,109.303,0.231242312,forest
1.367424,103.785298,0.271598304,forest
26.029,108.1287,0.188517492,forest
24.904,104.6551,0.144736842,forest
21.71666667,101.3833333,0.24961582,forest
24.71666667,117.3,0.191910854,forest
21.96666667,101.2,0.275182051,forest
22.96666667,108.35,0.157297048,forest
22.96666667,108.35,0.242982456,forest
24.2736,106.2387,0.234042553,forest
25.5236,108.1475,0.188224277,forest
4.953261,117.90269,0.195577263,forest
24.5254,106.4021,0.263307458,forest
25.5852,108.3391,0.151437634,forest
25.02,110.97,0.182090818,forest
26.02,108.12,0.188517492,forest
26.02,99.38,0.104253991,forest
26.02,109.37,0.240014954,forest
26.02,108.2,0.248286931,forest
26.02,107.93,0.236746753,forest
26.02,107.13,0.206990291,forest
27.02,107.63,0.177656155,forest
27.02,104.17,0.139868268,forest
27.02,107.23,0.168470008,forest
24.27,106.23,0.234042553,forest
26.27,107.93,0.18199277,forest
26.27,106.08,0.132316365,forest
27.27,107.57,0.253204407,forest
28.27,110.63,0.219668266,forest
10.26,-83.59,0.125,forest
10.26,-83.59,0.146067416,forest
10.26,-83.59,0.237288136,forest
10.26,-83.59,0.175438596,forest
10.26,-83.59,0.28372093,forest
10.26,-83.59,0.142857143,forest
10.26,-83.59,0.231428571,forest
10.26,-83.59,0.21957672,forest
10.26,-83.59,0.25198939,forest
10.26,-83.59,0.191321499,forest
10.26,-83.59,0.237875289,forest
10.26,-83.59,0.219409283,forest
10.26,-83.59,0.194207836,forest
10.26,-83.59,0.194099379,forest
10.26,-83.59,0.192771084,forest
10.26,-83.59,0.149638803,forest
10.26,-83.59,0.391076115,forest
10.26,-83.59,0.300567108,forest
10.26,-83.59,0.1956346,forest
10.26,-83.59,0.206790123,forest
10.26,-83.59,0.245398773,forest
10.26,-83.59,0.243426633,forest
10.26,-83.59,0.198412698,forest
10.26,-83.59,0.221218962,forest
10.26,-83.59,0.25210084,forest
10.26,-83.59,0.263203463,forest
10.26,-83.59,0.218871595,forest
10.26,-83.59,0.228604472,forest
10.26,-83.59,0.29320052,forest
10.26,-83.59,0.232706514,forest
10.26,-83.59,0.215420156,forest
10.26,-83.59,0.22889085,forest
10.26,-83.59,0.305302263,forest
10.26,-83.59,0.290362185,forest
10.26,-83.59,0.382836991,forest
10.26,-83.59,0.337688157,forest
10.26,-83.59,0.234665166,forest
10.26,-83.59,0.370703764,forest
10.26,-83.59,0.234269283,forest
10.26,-83.59,0.264230499,forest
10.26,-83.59,0.151260504,forest
10.26,-83.59,0.183453237,forest
10.26,-83.59,0.199084668,forest
10.26,-83.59,0.186328556,forest
10.26,-83.59,0.231009365,forest
10.26,-83.59,0.230653077,forest
10.26,-83.59,0.257200811,forest
10.26,-83.59,0.209916757,forest
10.26,-83.59,0.129263914,forest
10.26,-83.59,0.233031674,forest
10.26,-83.59,0.277275467,forest
10.26,-83.59,0.198609239,forest
10.26,-83.59,0.215056272,forest
10.26,-83.59,0.267514124,forest
10.26,-83.59,0.243040837,forest
10.26,-83.59,0.246342192,forest
10.26,-83.59,0.189764493,forest
10.26,-83.59,0.223645641,forest
10.26,-83.59,0.181771851,forest
10.26,-83.59,0.278059214,forest
10.26,-83.59,0.251069029,forest
10.26,-83.59,0.265152195,forest
10.26,-83.59,0.144547153,forest
10.26,-83.59,0.257954317,forest
10.26,-83.59,0.255550335,forest
10.26,-83.59,0.276531118,forest
10.26,-83.59,0.233143013,forest
10.26,-83.59,0.267760336,forest
10.26,-83.59,0.234832915,forest
10.26,-83.59,0.291833373,forest
10.26,-83.59,0.279361005,forest
10.26,-83.59,0.175776642,forest
10.26,-83.59,0.145458728,forest
10.26,-83.59,0.155957735,forest
10.26,-83.59,0.163810499,forest
10.26,-83.59,0.189815138,forest
10.26,-83.59,0.216887877,forest
10.26,-83.59,0.269468956,forest
10.26,-83.59,0.169131114,forest
10.26,-83.59,0.261513967,forest
10.26,-83.59,0.217981847,forest
10.26,-83.59,0.197356013,forest
10.26,-83.59,0.206781005,forest
10.26,-83.59,0.204511891,forest
10.26,-83.59,0.26500721,forest
10.26,-83.59,0.198927517,forest
10.26,-83.59,0.212040409,forest
10.26,-83.59,0.24261686,forest
10.26,-83.59,0.272755686,forest
10.26,-83.59,0.188954093,forest
10.26,-83.59,0.208417968,forest
10.26,-83.59,0.178996113,forest
10.26,-83.59,0.159237997,forest
10.26,-83.59,0.181716283,forest
10.26,-83.59,0.234764849,forest
10.26,-83.59,0.425480993,forest
10.26,-83.59,0.224389504,forest
10.26,-83.59,0.223469763,forest
10.26,-83.59,0.199997828,forest
10.26,-83.59,0.234553052,forest
10.26,-83.59,0.242309057,forest
10.26,-83.59,0.228269069,forest
10.26,-83.59,0.211824082,forest
10.26,-83.59,0.266428924,forest
10.26,-83.59,0.243170317,forest
10.26,-83.59,0.299326275,forest
10.26,-83.59,0.20133575,forest
10.26,-83.59,0.212538951,forest
10.26,-83.59,0.090240428,forest
10.26,-83.59,0.230466688,forest
10.26,-83.59,0.329387057,forest
10.26,-83.59,0.205792156,forest
10.26,-83.59,0.287271609,forest
10.26,-83.59,0.236774431,forest
10.26,-83.59,0.13918126,forest
10.26,-83.59,0.231524648,forest
10.26,-83.59,0.262069483,forest
10.26,-83.59,0.1740698,forest
10.26,-83.59,0.160114932,forest
10.26,-83.59,0.511854717,forest
10.26,-83.59,0.181953106,forest
10.26,-83.59,0.253810626,forest
10.26,-83.59,0.32349476,forest
10.26,-83.59,0.239898387,forest
10.26,-83.59,0.113987504,forest
10.26,-83.59,0.229860592,forest
10.26,-83.59,0.202455664,forest
10.26,-83.59,0.17967671,forest
10.26,-83.59,0.226886919,forest
10.26,-83.59,0.1821781,forest
10.26,-83.59,0.244921982,forest
10.26,-83.59,0.164619978,forest
10.26,-83.59,0.134840519,forest
10.26,-83.59,0.157107437,forest
10.26,-83.59,0.163301788,forest
10.26,-83.59,0.17083834,forest
10.26,-83.59,0.135516764,forest
10.26,-83.59,0.086024199,forest
10.26,-83.59,0.195807157,forest
10.26,-83.59,0.239309336,forest
10.26,-83.59,0.151753089,forest
10.26,-83.59,0.150835498,forest
10.26,-83.59,0.172821655,forest
10.26,-83.59,0.124547701,forest
10.26,-83.59,0.149434013,forest
10.26,-83.59,0.149217787,forest
10.26,-83.59,0.159491374,forest
10.26,-83.59,0.16049011,forest
10.26,-83.59,0.130147642,forest
10.26,-83.59,0.190004365,forest
10.26,-83.59,0.185352282,forest
10.26,-83.59,0.179774466,forest
10.26,-83.59,0.148727851,forest
10.26,-83.59,0.133355882,forest
10.26,-83.59,0.144513878,forest
10.26,-83.59,0.102797232,forest
10.26,-83.59,0.10541228,forest
10.26,-83.59,0.165371659,forest
10.26,-83.59,0.131697519,forest
10.26,-83.59,0.106462372,forest
10.26,-83.59,0.121264171,forest
10.26,-83.59,0.123543525,forest
10.26,-83.59,0.107339794,forest
10.26,-83.59,0.16706253,forest
10.26,-83.59,0.114149972,forest
10.26,-83.59,0.162408271,forest
10.26,-83.59,0.107595606,forest
10.26,-83.59,0.160137936,forest
10.26,-83.59,0.13603817,forest
10.26,-83.59,0.1050718,forest
10.26,-83.59,0.115260507,forest
10.26,-83.59,0.145354031,forest
10.26,-83.59,0.146022949,forest
10.26,-83.59,0.150361446,forest
10.26,-83.59,0.284445906,forest
10.26,-83.59,0.176,forest
10.26,-83.59,0.123394317,forest
10.26,-83.59,0.176436108,forest
10.26,-83.59,0.192233857,forest
10.26,-83.59,0.107911073,forest
10.26,-83.59,0.29157114,forest
10.26,-83.59,0.218300206,forest
10.26,-83.59,0.208436725,forest
10.26,-83.59,0.176060034,forest
10.26,-83.59,0.105265952,forest
10.26,-83.59,0.103767907,forest
10.26,-83.59,0.215800977,forest
10.26,-83.59,0.203351955,forest
10.26,-83.59,0.191886462,forest
10.26,-83.59,0.414615385,forest
10.26,-83.59,0.226973684,forest
10.26,-83.59,0.113658301,forest
10.26,-83.59,0.163725282,forest
10.26,-83.59,0.187524674,forest
10.26,-83.59,0.183778437,forest
10.26,-83.59,0.178658438,forest
10.26,-83.59,0.195172544,forest
10.26,-83.59,0.162284972,forest
10.26,-83.59,0.12837393,forest
10.26,-83.59,0.379539282,forest
10.26,-83.59,0.15501034,forest
10.26,-83.59,0.187793427,forest
10.26,-83.59,0.15645933,forest
10.26,-83.59,0.156327907,forest
10.26,-83.59,0.164611796,forest
10.26,-83.59,0.240674789,forest
10.26,-83.59,0.170844431,forest
10.26,-83.59,0.172048936,forest
10.26,-83.59,0.103298057,forest
10.26,-83.59,0.125130833,forest
10.26,-83.59,0.124586033,forest
10.26,-83.59,0.12038001,forest
10.26,-83.59,0.129967173,forest
10.26,-83.59,0.101651778,forest
10.26,-83.59,0.07020075,forest
10.26,-83.59,0.096326379,forest
10.26,-83.59,0.110841735,forest
10.26,-83.59,0.09570154,forest
10.26,-83.59,0.106164968,forest
10.26,-83.59,0.073036631,forest
10.26,-83.59,0.189966555,forest
10.26,-83.59,0.161794697,forest
10.26,-83.59,0.328453684,forest
10.26,-83.59,0.278699582,forest
10.26,-83.59,0.177966102,forest
10.26,-83.59,0.16502947,forest
10.26,-83.59,0.156276748,forest
10.26,-83.59,0.214920758,forest
10.26,-83.59,0.197710797,forest
10.26,-83.59,0.164591713,forest
10.26,-83.59,0.218792225,forest
10.26,-83.59,0.144780919,forest
10.26,-83.59,0.170208711,forest
10.26,-83.59,0.151974471,forest
10.26,-83.59,0.20087001,forest
10.26,-83.59,0.17584274,forest
10.26,-83.59,0.150974472,forest
10.26,-83.59,0.209874383,forest
10.26,-83.59,0.063315851,forest
10.26,-83.59,0.108622572,forest
10.26,-83.59,0.106290804,forest
10.26,-83.59,0.062148954,forest
10.26,-83.59,0.06101121,forest
10.26,-83.59,0.082626483,forest
10.26,-83.59,0.173969915,forest
10.26,-83.59,0.16977492,forest
10.26,-83.59,0.219890944,forest
10.26,-83.59,0.206225974,forest
10.26,-83.59,0.199661447,forest
10.26,-83.59,0.17839655,forest
10.26,-83.59,0.243144604,forest
10.26,-83.59,0.154848601,forest
10.26,-83.59,0.18180931,forest
10.26,-83.59,0.257185273,forest
10.26,-83.59,0.154397035,forest
10.26,-83.59,0.162824507,forest
10.26,-83.59,0.169785702,forest
10.26,-83.59,0.118208759,forest
10.26,-83.59,0.184865117,forest
10.26,-83.59,0.182485698,forest
10.26,-83.59,0.186432186,forest
10.26,-83.59,0.17213599,forest
10.26,-83.59,0.148230088,forest
10.26,-83.59,0.205911824,forest
10.26,-83.59,0.19082001,forest
10.26,-83.59,0.188057653,forest
10.26,-83.59,0.12364946,forest
10.26,-83.59,0.140911226,forest
10.26,-83.59,0.179453263,forest
10.26,-83.59,0.230066023,forest
10.26,-83.59,0.173254282,forest
10.26,-83.59,0.184516647,forest
10.26,-83.59,0.105697604,forest
10.26,-83.59,0.174226062,forest
10.26,-83.59,0.104623639,forest
10.26,-83.59,0.216655383,forest
10.26,-83.59,0.23319374,forest
10.26,-83.59,0.21107589,forest
10.26,-83.59,0.159205844,forest
10.26,-83.59,0.165881737,forest
10.26,-83.59,0.666666667,forest
10.26,-83.59,0.526666667,forest
10.26,-83.59,0.590673575,forest
10.26,-83.59,0.371747212,forest
10.26,-83.59,0.476190476,forest
10.26,-83.59,0.563400576,forest
10.26,-83.59,0.505050505,forest
10.26,-83.59,0.46585736,forest
10.26,-83.59,0.56185567,forest
10.26,-83.59,0.644736842,forest
10.26,-83.59,0.618030842,forest
10.26,-83.59,0.584856397,forest
10.26,-83.59,0.573221757,forest
10.26,-83.59,0.509070295,forest
10.26,-83.59,0.57394844,forest
10.26,-83.59,0.564678544,forest
10.26,-83.59,0.498812352,forest
10.26,-83.59,0.434031414,forest
10.26,-83.59,0.666666667,forest
10.26,-83.59,1.30952381,forest
10.26,-83.59,1.235294118,forest
10.26,-83.59,0.523809524,forest
10.26,-83.59,1.175257732,forest
10.26,-83.59,0.646258503,forest
10.26,-83.59,1.099121706,forest
10.26,-83.59,1.046321526,forest
10.26,-83.59,1.197795468,forest
10.26,-83.59,0.847855228,forest
10.26,-83.59,0.898446171,forest
10.26,-83.59,1.219821512,forest
10.26,-83.59,0.701002227,forest
10.26,-83.59,0.74984456,forest
10.26,-83.59,2.578947368,forest
10.26,-83.59,1.3125,forest
10.26,-83.59,1.070588235,forest
10.26,-83.59,0.962616822,forest
10.26,-83.59,0.750891795,forest
10.26,-83.59,0.765005086,forest
10.26,-83.59,0.687758478,forest
10.26,-83.59,0.621983914,forest
10.26,-83.59,0.744760479,forest
10.26,-83.59,0.96,forest
10.26,-83.59,0.148409894,forest
10.26,-83.59,0.203266788,forest
10.26,-83.59,0.571224393,forest
10.26,-83.59,0.257586973,forest
10.26,-83.59,0.391229282,forest
10.26,-83.59,0.396504854,forest
10.26,-83.59,0.747630332,forest
10.26,-83.59,0.691105769,forest
10.26,-83.59,0.525947736,forest
10.26,-83.59,1.513325608,forest
10.26,-83.59,0.40621118,forest
10.26,-83.59,0.099478147,forest
10.26,-83.59,0.684225513,forest
10.26,-83.59,0.542562464,forest
10.26,-83.59,0.554290202,forest
10.26,-83.59,0.724918258,forest
10.26,-83.59,0.616859122,forest
10.26,-83.59,0.273070533,forest
10.26,-83.59,0.766922742,forest
10.26,-83.59,0.510527482,forest
10.26,-83.59,0.338659721,forest
10.26,-83.59,0.728126759,forest
10.26,-83.59,0.481645433,forest
10.26,-83.59,1.430572253,forest
10.26,-83.59,0.763201888,forest
10.26,-83.59,0.777848101,forest
10.26,-83.59,0.443135382,forest
10.26,-83.59,0.443480608,forest
10.26,-83.59,0.520901346,forest
10.26,-83.59,0.593379034,forest
10.26,-83.59,0.353479142,forest
